MD5,detections,Package_Name,Permissions,Last_date,Verdict,Positive
66ced7a76a0bad48b84995c682008ad3,0,com.google.android.apps.maps,android.permission.INTERNET com.google.android.providers.gsf.permission.READ_GSERVICES android.permission.WRITE_EXTERNAL_STORAGE android.permission.ACCESS_COARSE_LOCATION android.permission.ACCESS_FINE_LOCATION com.google.android.gms.permission.ACTIVITY_RECOGNITION com.android.launcher.permission.INSTALL_SHORTCUT android.permission.GET_ACCOUNTS android.permission.MANAGE_ACCOUNTS android.permission.USE_CREDENTIALS android.permission.READ_SYNC_SETTINGS android.permission.WRITE_SYNC_SETTINGS android.permission.DISABLE_KEYGUARD android.permission.ACCESS_WIFI_STATE android.permission.ACCESS_NETWORK_STATE android.permission.CHANGE_WIFI_STATE com.google.android.c2dm.permission.RECEIVE  com.google.android.apps.maps.permission.C2D_MESSAGE android.permission.DOWNLOAD_WITHOUT_NOTIFICATION com.google.android.gms.permission.CAR_SPEED android.permission.VIBRATE android.permission.NFC android.permission.READ_CONTACTS android.permission.FOREGROUND_SERVICE  com.google.android.apps.maps.permission.PREFETCH android.permission.WAKE_LOCK android.permission.RECEIVE_BOOT_COMPLETED android.permission.BROADCAST_STICKY android.permission.GET_PACKAGE_SIZE,2/22/2019,None,0
2adf6e3b1f317fc0188195937fc11685,0,infiniti.tv,android.permission.WRITE_EXTERNAL_STORAGE android.permission.INTERNET android.permission.ACCESS_NETWORK_STATE android.permission.WAKE_LOCK com.google.android.c2dm.permission.RECEIVE com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE  infiniti.tv.permission.C2D_MESSAGE,2/22/2019,None,0
024ce86bdd49fc205a7e9ce611271046,0,com.sec.android.app.servicemodeapp, android.permission.SYSTEM_ALERT_WINDOW android.permission.VIBRATE android.permission.WRITE_SETTINGS android.permission.CHANGE_CONFIGURATION android.permission.MOUNT_UNMOUNT_FILESYSTEMS android.permission.VIBRATE android.permission.BLUETOOTH_ADMIN android.permission.HARDWARE_TEST android.permission.CALL_PHONE android.permission.MODIFY_AUDIO_SETTINGS android.permission.CLEAR_APP_USER_DATA android.permission.READ_PHONE_STATE android.permission.MODIFY_PHONE_STATE android.permission.WRITE_APN_SETTINGS android.permission.ACCESS_CHECKIN_PROPERTIES android.permission.DEVICE_POWER android.permission.WRITE_SECURE_SETTINGS android.permission.WAKE_LOCK android.permission.READ_LOGS android.permission.WRITE_EXTERNAL_STORAGE android.permission.DUMP android.permission.READ_CONTACTS android.permission.WRITE_CONTACTS com.samsung.android.permission.NETWORK_WAKELOCK_MONITORING android.permission.WRITE_MEDIA_STORAGE com.sec.phone.permission.SEC_FACTORY_PHONE android.permission.MASTER_CLEAR android.permission.RECEIVE_BOOT_COMPLETED com.sec.imslogger.permission.SERVICE,2/22/2019,None,0
2b3146090a929357462635b525533d78,0,com.google.android.apps.navlite,android.permission.INTERNET android.permission.WRITE_EXTERNAL_STORAGE android.permission.ACCESS_COARSE_LOCATION android.permission.ACCESS_FINE_LOCATION android.permission.ACCESS_NETWORK_STATE android.permission.ACCESS_WIFI_STATE com.google.android.providers.gsf.permission.READ_GSERVICES android.permission.VIBRATE android.permission.FOREGROUND_SERVICE,2/22/2019,None,0
50230e4239dcba8dfbcf0545e82d3b4a,0,me.blog.httpkimiroll.hellosummer.touchwiz,com.samsung.android.permission.SAMSUNG_OVERLAY_COMPONENT,2/22/2019,None,0
a0c036d2a23c1928c8458b490792bf0a,0,com.sorooshpardaz.app.speed,android.permission.CALL_PHONE com.androidtutorialpoint.mymapsappsdirection.permission.MAPS_RECEIVE android.permission.INTERNET com.google.android.providers.gsf.permission.READ_GSERVICES android.permission.ACCESS_COARSE_LOCATION android.permission.ACCESS_FINE_LOCATION android.permission.RECEIVE_SMS android.permission.WRITE_EXTERNAL_STORAGE android.permission.READ_EXTERNAL_STORAGE android.permission.VIBRATE android.permission.ACCESS_NETWORK_STATE android.permission.GET_TASKS android.permission.WAKE_LOCK com.google.android.c2dm.permission.RECEIVE  com.sorooshpardaz.app.speed.permission.C2D_MESSAGE,2/22/2019,None,0
20e41d65cd6e1f18cfa90a4a0fe04fa8,0,com.antivirus,  android.permission.READ_CONTACTS android.permission.WRITE_CONTACTS android.permission.GET_ACCOUNTS android.permission.CALL_PHONE android.permission.READ_PHONE_STATE android.permission.READ_CALL_LOG android.permission.WRITE_CALL_LOG android.permission.READ_EXTERNAL_STORAGE android.permission.WRITE_EXTERNAL_STORAGE android.permission.ACCESS_NETWORK_STATE android.permission.ACCESS_WIFI_STATE android.permission.BATTERY_STATS android.permission.BLUETOOTH android.permission.BLUETOOTH_ADMIN android.permission.CHANGE_NETWORK_STATE android.permission.CHANGE_WIFI_STATE android.permission.CLEAR_APP_CACHE android.permission.GET_PACKAGE_SIZE android.permission.GET_TASKS android.permission.INTERNET android.permission.KILL_BACKGROUND_PROCESSES android.permission.RECEIVE_BOOT_COMPLETED android.permission.REQUEST_INSTALL_PACKAGES android.permission.MANAGE_ACCOUNTS android.permission.MODIFY_AUDIO_SETTINGS android.permission.READ_SYNC_SETTINGS android.permission.USE_FINGERPRINT android.permission.VIBRATE android.permission.WAKE_LOCK android.permission.WRITE_SYNC_SETTINGS com.android.browser.permission.READ_HISTORY_BOOKMARKS com.android.browser.permission.WRITE_HISTORY_BOOKMARKS com.android.vending.BILLING android.permission.RECEIVE_SMS android.permission.ACCESS_COARSE_LOCATION android.permission.PACKAGE_USAGE_STATS android.permission.SYSTEM_ALERT_WINDOW android.permission.ACCESS_NOTIFICATION_POLICY com.avast.android.applocker.avg.TEMPORARY_DISABLE com.avast.android.vpn.avg.STATE_INFORMER_SERVICE android.permission.READ_LOGS android.permission.READ_SMS android.permission.WRITE_SMS android.permission.WRITE_SETTINGS com.avast.android.feed.avg.CACHE_PERMISSION  android.permission.AUTHENTICATE_ACCOUNTS com.google.android.c2dm.permission.RECEIVE android.permission.DISABLE_KEYGUARD android.permission.EXPAND_STATUS_BAR android.permission.WRITE_CALENDAR android.permission.CAMERA android.permission.ACCESS_FINE_LOCATION android.permission.SEND_SMS com.google.android.providers.gsf.permission.READ_GSERVICES android.permission.STATUS_BAR android.permission.MASTER_CLEAR android.permission.WRITE_SECURE_SETTINGS android.permission.REBOOT android.permission.CONNECTIVITY_INTERNAL android.permission.MOUNT_UNMOUNT_FILESYSTEMS android.permission.MOUNT_FORMAT_FILESYSTEMS com.avast.android.common.avg.IDS_PERMISSION  com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,2/22/2019,None,0
fd995f4d870b2b56a1ab9d3080dfe1f6,0,hoostcom.sistemap,android.permission.INTERNET android.permission.ACCESS_NETWORK_STATE android.permission.WRITE_EXTERNAL_STORAGE android.permission.WAKE_LOCK,2/22/2019,None,0
514aec05c990276de7817e2064e1367f,0,com.miui.systemAdSolution, com.miui.systemAdSolution.permission.MIPUSH_RECEIVE  miui.permission.AD_COMMON_PERMISSION_SYSTEM_OR_SIGNATURE miui.permission.USE_INTERNAL_GENERAL_API android.permission.VIBRATE android.permission.RECEIVE_BOOT_COMPLETED android.permission.INTERNET android.permission.ACCESS_WIFI_STATE android.permission.ACCESS_NETWORK_STATE android.permission.READ_EXTERNAL_STORAGE android.permission.WRITE_EXTERNAL_STORAGE android.permission.READ_PHONE_STATE android.permission.READ_PRIVILEGED_PHONE_STATE android.permission.GET_TASKS android.permission.REAL_GET_TASKS android.permission.INSTALL_PACKAGES android.permission.STATUS_BAR_SERVICE android.permission.INTERNAL_SYSTEM_WINDOW android.permission.PACKAGE_USAGE_STATS android.permission.WRITE_SECURE_SETTINGS android.permission.WRITE_SETTINGS android.permission.DOWNLOAD_WITHOUT_NOTIFICATION android.permission.BROADCAST_PACKAGE_REMOVED android.permission.ACCESS_NOTIFICATIONS android.permission.ACCESS_COARSE_LOCATION android.permission.INTERACT_ACROSS_USERS android.permission.INTERACT_ACROSS_USERS_FULL,2/22/2019,None,0
9d6f28f99ea897469883994141b945a7,0,com.amazon.mShop.android.shopping, com.amazon.mShop.android.shopping.permission.C2D_MESSAGE com.android.launcher.permission.INSTALL_SHORTCUT com.android.launcher.permission.READ_SETTINGS amazon.permission.COLLECT_METRICS android.permission.READ_CONTACTS android.permission.INTERNET android.permission.READ_EXTERNAL_STORAGE android.permission.WRITE_EXTERNAL_STORAGE android.permission.ACCESS_NETWORK_STATE android.permission.ACCESS_WIFI_STATE android.permission.GET_ACCOUNTS android.permission.MANAGE_ACCOUNTS android.permission.USE_CREDENTIALS android.permission.AUTHENTICATE_ACCOUNTS android.permission.ACCESS_FINE_LOCATION  android.permission.VIBRATE android.permission.RECEIVE_SMS android.permission.WAKE_LOCK com.google.android.c2dm.permission.RECEIVE      com.amazon.dcp.metrics.permission.METRICS_PERMISSION com.amazon.dcp.config.permission.DYN_CONFIG_VALUES_UPDATED com.amazon.identity.auth.device.perm.AUTH_SDK com.amazon.identity.permission.GENERIC_IPC com.amazon.dcp.sso.permission.USE_DEVICE_CREDENTIALS com.amazon.dcp.sso.permission.account.changed com.amazon.dcp.sso.permission.MANAGE_COR_PFM com.amazon.dcp.sso.permission.CUSTOMER_ATTRIBUTE_SERVICE com.amazon.identity.permission.CAN_CALL_MAP_INFORMATION_PROVIDER com.amazon.dcp.sso.permission.AmazonAccountPropertyService.property.changed com.amazon.identity.permission.CALL_AMAZON_DEVICE_INFORMATION_PROVIDER  com.amazon.appmanager.preload.permission.READ_PRELOAD_DEVICE_INFO_PROVIDER android.permission.READ_PHONE_STATE android.permission.CHANGE_WIFI_STATE android.permission.BLUETOOTH android.permission.BLUETOOTH_ADMIN  com.amazon.mShop.android.permission.MAPS_RECEIVE android.permission.ACCESS_COARSE_LOCATION android.permission.CAMERA android.permission.FLASHLIGHT android.permission.RECORD_AUDIO  com.amazon.client.metrics.nexus.permission.TRIGGER_UPLOAD,2/22/2019,None,0
56ca0895e3a03262b30a83c48cf44dad,0,com.geecko.QuickLyric,android.permission.INTERNET android.permission.ACCESS_NETWORK_STATE android.permission.NFC android.permission.READ_EXTERNAL_STORAGE android.permission.WRITE_EXTERNAL_STORAGE android.permission.SYSTEM_ALERT_WINDOW android.permission.WAKE_LOCK android.permission.RECORD_AUDIO com.android.vending.BILLING android.permission.VIBRATE com.google.android.providers.gsf.permission.READ_GSERVICES com.google.android.c2dm.permission.RECEIVE  com.geecko.QuickLyric.permission.C2D_MESSAGE com.android.vending.CHECK_LICENSE,2/22/2019,None,0
a92a732333843c1fe13bfb6caf2fd425,0,com.swisspanama.encuentra24,android.permission.INTERNET android.permission.ACCESS_NETWORK_STATE android.permission.WRITE_EXTERNAL_STORAGE android.permission.ACCESS_FINE_LOCATION android.permission.GET_TASKS android.permission.WAKE_LOCK android.permission.VIBRATE com.google.android.c2dm.permission.RECEIVE  com.swisspanama.encuentra24.permission.C2D_MESSAGE  com.swisspanama.encuentra24.permission.MAPS_RECEIVE com.google.android.providers.gsf.permission.READ_GSERVICES android.permission.READ_PHONE_STATE android.permission.READ_EXTERNAL_STORAGE android.permission.REQUEST_INSTALL_PACKAGES,2/22/2019,None,0
bfec748558b9ba777be4f94b0dbbda9d,0,com.data.acquisition,android.permission.INSTALL_PACKAGES android.permission.INTERNET android.permission.READ_PHONE_STATE android.permission.MOUNT_UNMOUNT_FILESYSTEMS android.permission.WRITE_EXTERNAL_STORAGE android.permission.ACCESS_NETWORK_STATE android.permission.ACCESS_WIFI_STATE android.permission.SYSTEM_ALERT_WINDOW android.permission.GET_TASKS android.permission.READ_EXTERNAL_STORAGE android.permission.RECEIVE_BOOT_COMPLETED com.android.launcher.permission.READ_SETTINGS com.android.launcher2.MiuiliteLauncherProvider com.shyz.desktop.LauncherProvider com.android.launcher2.permission.READ_SETTINGS com.android.launcher3.permission.READ_SETTINGS android.permission.ACCESS_COARSE_LOCATION com.android.browser.permission.READ_HISTORY_BOOKMARKS android.permission.PACKAGE_USAGE_STATS,2/22/2019,None,0
37e9afc3326e395c4cbba808261a6558,0,in.banaka.mohit.bhagwadgita,android.permission.RECEIVE_BOOT_COMPLETED com.android.vending.BILLING android.permission.INTERNET android.permission.ACCESS_NETWORK_STATE android.permission.WRITE_EXTERNAL_STORAGE android.permission.READ_EXTERNAL_STORAGE android.permission.WAKE_LOCK,2/22/2019,None,0
2053159b307c694eef961b154c9b6d5d,0,keyboard.theme.color,android.permission.ACCESS_NETWORK_STATE android.permission.INTERNET android.permission.READ_PHONE_STATE android.permission.ACCESS_WIFI_STATE android.permission.WRITE_EXTERNAL_STORAGE android.permission.WAKE_LOCK android.permission.RECEIVE_USER_PRESENT android.permission.VIBRATE,2/22/2019,None,0
3faf1dbdb4c4884f3ff7098daafc3cac,0,jp.newsdigest,android.permission.INTERNET android.permission.ACCESS_NETWORK_STATE android.permission.VIBRATE android.permission.GET_ACCOUNTS com.google.android.c2dm.permission.RECEIVE android.permission.WAKE_LOCK  jp.newsdigest.permission.C2D_MESSAGE,2/22/2019,None,0
ed8c402fdc5d4c33139cd914aac2ac2e,0,com.elearning.bbc,android.permission.INTERNET android.permission.ACCESS_NETWORK_STATE android.permission.WAKE_LOCK android.permission.ACCESS_WIFI_STATE android.permission.WRITE_EXTERNAL_STORAGE android.permission.READ_EXTERNAL_STORAGE com.android.vending.BILLING com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,2/22/2019,None,0
4f4baf94157270b7acd817bfcbad5ba9,0,com.ggstudios.lolcatalyst,android.permission.WRITE_EXTERNAL_STORAGE com.android.vending.BILLING android.permission.INTERNET android.permission.ACCESS_NETWORK_STATE android.permission.WAKE_LOCK com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE com.google.android.c2dm.permission.RECEIVE,2/22/2019,None,0
06e046fac8ba9c81cd4c0e5a29c811e9,0,com.sec.android.app.camera,android.permission.CAMERA android.permission.RECORD_AUDIO android.permission.ACCESS_FINE_LOCATION android.permission.WAKE_LOCK android.permission.WRITE_SETTINGS android.permission.WRITE_EXTERNAL_STORAGE android.permission.MODIFY_AUDIO_SETTINGS android.permission.STATUS_BAR android.permission.WRITE_SECURE_SETTINGS android.permission.VIBRATE android.permission.READ_PRIVILEGED_PHONE_STATE android.permission.RECEIVE_BOOT_COMPLETED android.permission.READ_EXTERNAL_STORAGE android.permission.ACCESS_WIFI_STATE android.permission.CHANGE_NETWORK_STATE android.permission.CHANGE_WIFI_STATE android.permission.INTERNET android.permission.ACCESS_NETWORK_STATE android.permission.CHANGE_WIFI_MULTICAST_STATE android.permission.DEVICE_POWER android.permission.INTERACT_ACROSS_USERS_FULL android.permission.WRITE_MEDIA_STORAGE android.permission.CONFIGURE_WIFI_DISPLAY com.samsung.helphub.permission.HELP com.samsung.helphub.permission.ADVERTISE_HELP_PAGE com.samsung.android.provider.filterprovider.permission.READ_FILTER com.samsung.android.provider.filterprovider.permission.WRITE_FILTER com.samsung.android.provider.shootingmodeprovider.permission.READ_SHOOTINGMODE com.samsung.android.provider.shootingmodeprovider.permission.WRITE_SHOOTINGMODE com.samsung.android.provider.shootingmodeprovider.permission.RECEIVE_UPDATE com.samsung.android.permission.SSRM_NOTIFICATION_PERMISSION android.permission.SET_ANIMATION_SCALE android.permission.MANAGE_USERS com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY com.sec.android.app.voicenote.Controller com.samsung.android.app.assistantmenu.permission.ADVERTISE_ASSISTANTMENU com.samsung.permission.SSENSOR android.permission.SYSTEM_ALERT_WINDOW com.sec.enterprise.knox.MDM_CONTENT_PROVIDER android.permission.UPDATE_APP_OPS_STATS com.sec.android.daemonapp.ap.accuweather.ACCUWEATHER_DAEMON_ACCESS_PROVIDER com.android.launcher.permission.INSTALL_SHORTCUT com.android.launcher.permission.UNINSTALL_SHORTCUT com.sec.android.app.filtermanager.permission.EXPORTED com.sec.android.settings.permission.SOFT_RESET com.samsung.permission.HRM_EXT com.sec.android.app.apex.permission.ACCESS_APEX_SERVICE com.samsung.android.permisson.HOME_DOUBLE_CLICK com.samsung.android.app.qragent.QRSERVICE_PERMISSION com.samsung.cmh.data.READ com.samsung.android.productsearch.permission.SEARCH_PRODUCT,2/22/2019,None,0
447d7e556bd22269d3753edf1ffb38bd,0,com.sec.android.app.DataCreate, com.sec.android.app.DataCreate.permission.KEYSTRING android.permission.WRITE_MEDIA_STORAGE android.permission.WRITE_EXTERNAL_STORAGE android.permission.READ_SMS android.permission.WRITE_SMS android.permission.WRITE_CONTACTS android.permission.READ_CONTACTS android.permission.READ_CALENDAR android.permission.ACCESS_CHECKIN_PROPERTIES android.permission.WAKE_LOCK android.permission.WRITE_CALENDAR com.sec.android.provider.logsprovider.permission.READ_LOGS com.sec.android.provider.logsprovider.permission.WRITE_LOGS com.sec.android.permission.READ_MEMO com.sec.android.permission.WRITE_MEMO com.sec.android.widgetapp.q1_penmemo.permission.READ com.sec.android.widgetapp.q1_penmemo.permission.WRITE com.sec.android.app.phoneutil.permission.KEYSTRING android.permission.WRITE_EXTERNAL_STORAGE android.permission.READ_SMS android.permission.WRITE_SMS android.permission.WRITE_CONTACTS android.permission.READ_CONTACTS android.permission.READ_CALENDAR android.permission.ACCESS_CHECKIN_PROPERTIES android.permission.WAKE_LOCK android.permission.WRITE_CALENDAR android.permission.READ_PHONE_STATE com.android.browser.permission.READ_HISTORY_BOOKMARKS com.android.browser.permission.WRITE_HISTORY_BOOKMARKS android.permission.GET_ACCOUNTS android.permission.ACCESS_WIFI_STATE android.permission.BLUETOOTH android.permission.CAMERA android.permission.INTERNET android.permission.RESTART_PACKAGES com.android.email.permission.READ_ATTACHMENT com.android.email.permission.ACCESS_PROVIDER com.samsung.android.memo.READ com.samsung.android.memo.WRITE com.android.launcher.permission.READ_SETTINGS com.sec.android.permission.READ_MEMO com.sec.android.permission.WRITE_MEMO com.sec.android.widgetapp.q1_penmemo.permission.READ com.sec.android.widgetapp.q1_penmemo.permission.WRITE com.sec.android.app.clockpackage.permission.READ_WCCONTENT com.infraware.provider.SNoteProvider.permission.READ com.infraware.provider.SNoteProvider.permission.WRITE com.sec.android.app.clockpackage.permission.WRITE_WCCONTENT android.permission.UPDATE_APP_OPS_STATS android.permission.WRITE_SETTINGS android.permission.WRITE_SECURE_SETTINGS,2/22/2019,None,0
caf3700168710dad74e6c94ce2e96a86,0,com.mobisystems.office,android.permission.CHANGE_WIFI_STATE android.permission.CHANGE_NETWORK_STATE android.permission.INTERNET android.permission.READ_PHONE_STATE android.permission.ACCESS_WIFI_STATE android.permission.GET_TASKS android.permission.REORDER_TASKS android.permission.RECEIVE_BOOT_COMPLETED android.permission.USE_CREDENTIALS android.permission.GET_ACCOUNTS android.permission.MANAGE_ACCOUNTS android.permission.WRITE_EXTERNAL_STORAGE android.permission.WRITE_MEDIA_STORAGE com.google.android.providers.gmail.permission.READ_GMAIL android.permission.WAKE_LOCK android.permission.ACCESS_NETWORK_STATE android.permission.WRITE_USER_DICTIONARY com.sec.android.iap.permission.BILLING com.android.vending.BILLING android.permission.MANAGE_DOCUMENTS android.permission.VIBRATE  com.android.launcher.permission.INSTALL_SHORTCUT com.google.android.c2dm.permission.RECEIVE com.google.android.providers.gsf.permission.READ_GSERVICES  com.mobisystems.office.permission.C2D_MESSAGE,2/22/2019,None,0
026e866c92880ea406e4540bd086400c,0,com.currencyConvertor,android.permission.INTERNET,2/22/2019,None,0
725811902dc16e13183ca046275892e5,0,com.octro.sweep, com.octro.sweep.permission.C2D_MESSAGE android.permission.WAKE_LOCK com.google.android.c2dm.permission.RECEIVE android.permission.WRITE_EXTERNAL_STORAGE android.permission.READ_EXTERNAL_STORAGE android.permission.READ_PHONE_STATE android.permission.ACCESS_NETWORK_STATE android.permission.ACCESS_WIFI_STATE android.permission.INTERNET android.permission.VIBRATE com.android.vending.BILLING com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE android.permission.ACCESS_COARSE_LOCATION,2/22/2019,None,0
7b0e59115f744ce19130cc002e695c92,20,com.metasploit.stage,"android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,android.permission.CHANGE_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_COURSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_PHONE_STATE,android.permission.SEND_SMS,android.permission.RECEIVE_SMS,android.permission.RECORD_AUDIO,android.permission.CALL_PHONE,android.permission.READ_CONTACTS,android.permission.WRITE_CONTACTS,android.permission.RECORD_AUDIO,android.permission.WRITE_SETTINGS,android.permission.CAMERA,android.permission.READ_SMS,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.SET_WALLPAPER,android.permission.READ_CALL_LOG,android.permission.WRITE_CALL_LOG",2/23/2019,HEUR:HackTool.AndroidOS.Metasploit.e,1
0ca6e37afee7c8937fead63859fafcd9,18,com.qualcomm.stage,"android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,android.permission.CHANGE_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_PHONE_STATE,android.permission.SEND_SMS,android.permission.RECEIVE_SMS,android.permission.RECORD_AUDIO,android.permission.CALL_PHONE,android.permission.READ_CONTACTS,android.permission.WRITE_CONTACTS,android.permission.RECORD_AUDIO,android.permission.WRITE_SETTINGS,android.permission.CAMERA,android.permission.READ_SMS,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.SET_WALLPAPER,android.permission.READ_CALL_LOG,android.permission.WRITE_CALL_LOG,android.permission.WAKE_LOCK",2/20/2019,HEUR:HackTool.AndroidOS.Metasploit.e,1
e61983b7cce5129a4f54c140a5162558,26,com.metasploit.stage,"android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,android.permission.CHANGE_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_PHONE_STATE,android.permission.SEND_SMS,android.permission.RECEIVE_SMS,android.permission.RECORD_AUDIO,android.permission.CALL_PHONE,android.permission.READ_CONTACTS,android.permission.WRITE_CONTACTS,android.permission.RECORD_AUDIO,android.permission.WRITE_SETTINGS,android.permission.CAMERA,android.permission.READ_SMS,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.SET_WALLPAPER,android.permission.READ_CALL_LOG,android.permission.WRITE_CALL_LOG,android.permission.WAKE_LOCK",2/20/2019,HEUR:HackTool.AndroidOS.Metasploit.e,1
1945bd4a95680e36ba6e12b90a1f9fa8,26,com.metasploit.stage,"android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,android.permission.CHANGE_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_PHONE_STATE,android.permission.SEND_SMS,android.permission.RECEIVE_SMS,android.permission.RECORD_AUDIO,android.permission.CALL_PHONE,android.permission.READ_CONTACTS,android.permission.WRITE_CONTACTS,android.permission.RECORD_AUDIO,android.permission.WRITE_SETTINGS,android.permission.CAMERA,android.permission.READ_SMS,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.SET_WALLPAPER,android.permission.READ_CALL_LOG,android.permission.WRITE_CALL_LOG,android.permission.WAKE_LOCK",2/19/2019,HEUR:HackTool.AndroidOS.Metasploit.e,1
4c7d4b7c51252c1a5f749139b50af504,26,com.metasploit.stage,"android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,android.permission.CHANGE_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_PHONE_STATE,android.permission.SEND_SMS,android.permission.RECEIVE_SMS,android.permission.RECORD_AUDIO,android.permission.CALL_PHONE,android.permission.READ_CONTACTS,android.permission.WRITE_CONTACTS,android.permission.RECORD_AUDIO,android.permission.WRITE_SETTINGS,android.permission.CAMERA,android.permission.READ_SMS,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.SET_WALLPAPER,android.permission.READ_CALL_LOG,android.permission.WRITE_CALL_LOG,android.permission.WAKE_LOCK",2/21/2019,HEUR:HackTool.AndroidOS.Metasploit.e,1
331b1db9c6859b279215b1438232d618,26,com.metasploit.stage,"android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,android.permission.CHANGE_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_PHONE_STATE,android.permission.SEND_SMS,android.permission.RECEIVE_SMS,android.permission.RECORD_AUDIO,android.permission.CALL_PHONE,android.permission.READ_CONTACTS,android.permission.WRITE_CONTACTS,android.permission.RECORD_AUDIO,android.permission.WRITE_SETTINGS,android.permission.CAMERA,android.permission.READ_SMS,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.SET_WALLPAPER,android.permission.READ_CALL_LOG,android.permission.WRITE_CALL_LOG,android.permission.WAKE_LOCK",2/21/2019,HEUR:HackTool.AndroidOS.Metasploit.e,1
d3f0a664b0d01b19d90ae2625ac5f34e,26,com.metasploit.stage,"android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,android.permission.CHANGE_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_PHONE_STATE,android.permission.SEND_SMS,android.permission.RECEIVE_SMS,android.permission.RECORD_AUDIO,android.permission.CALL_PHONE,android.permission.READ_CONTACTS,android.permission.WRITE_CONTACTS,android.permission.RECORD_AUDIO,android.permission.WRITE_SETTINGS,android.permission.CAMERA,android.permission.READ_SMS,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.SET_WALLPAPER,android.permission.READ_CALL_LOG,android.permission.WRITE_CALL_LOG,android.permission.WAKE_LOCK",2/21/2019,HEUR:HackTool.AndroidOS.Metasploit.e,1
c3f01463ebcb68b5df54a64fa1bb9232,31,com.metasploit.stage,"android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,android.permission.CHANGE_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_PHONE_STATE,android.permission.SEND_SMS,android.permission.RECEIVE_SMS,android.permission.RECORD_AUDIO,android.permission.CALL_PHONE,android.permission.READ_CONTACTS,android.permission.WRITE_CONTACTS,android.permission.RECORD_AUDIO,android.permission.WRITE_SETTINGS,android.permission.CAMERA,android.permission.READ_SMS,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.SET_WALLPAPER,android.permission.READ_CALL_LOG,android.permission.WRITE_CALL_LOG,android.permission.WAKE_LOCK",2/20/2019,HEUR:HackTool.AndroidOS.Metasploit.e,1
